Jewelry_Type,Material_Composition,Manufacturing_Stage,Surface_Roughness,Polish_Quality,Engraving_Depth,Structural_Integrity,Reflection_Index,Defect_Type
Pendant,Silver Alloy,Raw Casting,0.6382120339629017,0.31354361946829784,0.34769888147612793,0.4064886894125349,0.5026751127680938,Normal
Bracelet,Pure Silver,Final Product,0.6814326055496569,0.9284050058303317,0.11386314028508175,0.2555303204250896,0.39190673602016246,Crack
Earring,Pure Silver,Final Product,0.7803761903759323,0.15237846633621666,0.24324817286850092,0.8441537791786009,0.23319104004755334,Normal
Bracelet,Silver Alloy,Final Product,0.6856577296257133,0.216016159357078,0.3544885961855371,0.6409128934846987,0.8783564934286926,Normal
Bracelet,Silver Alloy,Raw Casting,0.9291615097448762,0.6399136024263252,0.97372363980818,0.34950180362141486,0.8453477845044693,Scratch
Earring,Pure Silver,Polished,0.3322053940457389,0.35803746977515716,0.8935329980093101,0.9180865850231907,0.7445801288709522,Normal
Earring,Pure Silver,Raw Casting,0.4764531762096881,0.4673942276888998,0.393718379820011,0.552775336416499,0.3027883149084597,Normal
Pendant,Silver Alloy,Polished,0.8785694740156282,0.7360080190462576,0.7449025578358307,0.490327627497829,0.22208189937115128,Scratch
Bracelet,Pure Silver,Raw Casting,0.24518331244351954,0.940099390705505,0.45689731191301186,0.2557891887081518,0.2700226643309219,Crack
Necklace,Pure Silver,Final Product,0.3998463642126049,0.9931864226657487,0.20057709143210634,0.520858190715832,0.6005275582907998,Normal
Pendant,Silver Alloy,Raw Casting,0.10997834896668497,0.6797199223062668,0.44222068590157415,0.7264850083209831,0.939689167927115,Normal
Ring,Pure Silver,Raw Casting,0.7114852101623038,0.9523380258761399,0.8548697280291613,0.749451436438095,0.2101243606946266,Normal
Ring,Pure Silver,Polished,0.7517187169798722,0.29778239399790063,0.3789456106930513,0.7161636747541155,0.7343964855253727,Normal
Earring,Pure Silver,Polished,0.6614813786087841,0.22617140260580273,0.28184463375434426,0.41688290287949614,0.2608703124874196,Normal
Pendant,Pure Silver,Final Product,0.5711676317896072,0.1406143595995837,0.8404657492683009,0.32218190706056715,0.1042532869243249,Normal
Pendant,Silver Alloy,Polished,0.5691185816111483,0.8724400681905301,0.514978573859551,0.8582576749479762,0.5069187538740132,Normal
Bracelet,Pure Silver,Final Product,0.7079536927241488,0.8811463705324355,0.27896223777186147,0.6078288997182576,0.1977410867395375,Normal
Bracelet,Silver Alloy,Raw Casting,0.401505025759775,0.2200384041944769,0.6634103803229794,0.1608501310348869,0.47001294540400096,Crack
Bracelet,Pure Silver,Polished,0.8073280195856317,0.7795292087977109,0.984547944058052,0.5072390428178291,0.21053563705697947,Scratch
Pendant,Silver Alloy,Raw Casting,0.4700717564618877,0.5232827110635464,0.2232826537896475,0.5373902532365735,0.391966162278521,Normal
Ring,Silver Alloy,Polished,0.31044353119700174,0.16002806183977988,0.6433194986633882,0.9953810519886974,0.3077728290512373,Normal
Pendant,Pure Silver,Raw Casting,0.5105047455368091,0.7562690484708239,0.41057018774939646,0.6373432804458681,0.29936494272167974,Normal
Necklace,Pure Silver,Polished,0.2440562550922889,0.48138991735079706,0.24149322574372242,0.1763284395814156,0.508222627379378,Crack
Earring,Pure Silver,Final Product,0.6103137825347599,0.2784090354721831,0.5025139474509541,0.9468072747128362,0.6649167323726588,Normal
Bracelet,Silver Alloy,Raw Casting,0.2816216536565378,0.21959192166491848,0.9908136989401178,0.6792550895925409,0.9298716918402992,Normal
Ring,Pure Silver,Polished,0.8704593162217801,0.6931084374670349,0.4890523007309011,0.3785931669954383,0.7290585568698799,Scratch
Pendant,Silver Alloy,Polished,0.11783012599722166,0.6046556890220415,0.39597993474080306,0.5677047530133142,0.2647729545844507,Normal
Bracelet,Pure Silver,Raw Casting,0.1354840544720973,0.40126264087390284,0.24647801645467202,0.6345900783140971,0.46213626863779267,Normal
Earring,Pure Silver,Raw Casting,0.9459129875245121,0.1580860414168263,0.16360594446199864,0.4454840856268303,0.9122901394274653,Scratch
Ring,Pure Silver,Final Product,0.9765966432831195,0.5496990750513581,0.16113307737686206,0.6171942759147011,0.39361821943890496,Scratch
Pendant,Silver Alloy,Final Product,0.14393359189203564,0.7447396636652232,0.42544511448269506,0.9764089503689664,0.12723054713684626,Normal
Necklace,Pure Silver,Raw Casting,0.9505625039673588,0.8665410368166468,0.8290718331778704,0.1393570584407437,0.4240315671354007,Scratch
Pendant,Pure Silver,Raw Casting,0.3178451034904386,0.42159321054758336,0.5736056847303475,0.730751394182026,0.706388610716964,Normal
Necklace,Pure Silver,Polished,0.6351249740083613,0.5344500823258527,0.6146514156854231,0.988323542585215,0.6662728973944548,Normal
Pendant,Pure Silver,Polished,0.9881330291930382,0.5635184996974046,0.22967648440272356,0.8992679806048192,0.549085846983741,Scratch
Pendant,Silver Alloy,Polished,0.7094853227948116,0.34627144687192446,0.44080752983693716,0.3580658803492237,0.9218382576968392,Normal
Bracelet,Silver Alloy,Final Product,0.809555840473133,0.7393667328444172,0.996559022567013,0.6080281753345566,0.9232967015896457,Scratch
Pendant,Silver Alloy,Polished,0.25162131650439556,0.6526065788981228,0.41582652363802963,0.9426610676879627,0.1753897561647722,Normal
Ring,Pure Silver,Final Product,0.49114989265345566,0.49802256683170343,0.7861553143429628,0.8600571469563631,0.8277715162404782,Normal
Bracelet,Pure Silver,Raw Casting,0.7836123498814176,0.6861325357180573,0.8886426867982447,0.35699512460668636,0.8122295627316843,Normal
Earring,Pure Silver,Raw Casting,0.9851338742065497,0.7817214714242342,0.6073432385796634,0.8498082956930386,0.3864115846898247,Scratch
Necklace,Silver Alloy,Polished,0.504508568272429,0.6688679053675136,0.3988738472828085,0.5932019752206912,0.9999657478391677,Normal
Earring,Silver Alloy,Final Product,0.19715724622997544,0.38992545621471275,0.36156500203779696,0.740283291376481,0.28687456436805503,Normal
Ring,Pure Silver,Raw Casting,0.44297130454207934,0.5244447664834179,0.7098996188264299,0.3327916351263384,0.8182170705462924,Normal
Ring,Pure Silver,Final Product,0.17929075864076865,0.14922661062647113,0.5531732785865545,0.6289798157310729,0.2610298985402519,Normal
Ring,Pure Silver,Polished,0.20389873629748329,0.40934437439800386,0.984735022976551,0.22042477384722187,0.6121064270686127,Crack
Pendant,Pure Silver,Polished,0.2529501653553062,0.5205491809764492,0.5173780534631565,0.5005961496303156,0.7295997355140902,Normal
Necklace,Pure Silver,Final Product,0.953689286588479,0.7058871469435511,0.2307265734464867,0.5096246286552824,0.3572966602457591,Scratch
Pendant,Pure Silver,Final Product,0.9883085380113541,0.6918449608660094,0.6845789816360841,0.3731567063739729,0.3714508845628609,Scratch
Bracelet,Pure Silver,Polished,0.4672205548294608,0.8254952260582603,0.16525254288499308,0.5042658529109932,0.2875556514656995,Normal
Necklace,Pure Silver,Polished,0.8041741342442443,0.32895835455580724,0.9845353933445329,0.31098768006227673,0.6239452986630254,Scratch
Ring,Silver Alloy,Raw Casting,0.6637564446188148,0.34316264261780993,0.3559684583010093,0.7471682030895633,0.5717455965170447,Normal
Ring,Pure Silver,Polished,0.6100999790591848,0.9274165243993545,0.37970836269170727,0.899632695466245,0.48756944330534513,Normal
Earring,Pure Silver,Final Product,0.5164356494346474,0.5410585291345358,0.1101067590112782,0.8091147028024891,0.8141388590429202,Normal
Earring,Silver Alloy,Final Product,0.967707275532738,0.10970260614722253,0.7571831691039039,0.7291494965746441,0.8440909121455069,Scratch
Ring,Pure Silver,Polished,0.6981417446613949,0.4767693013704014,0.9299108374888098,0.5363392196724278,0.6164677914088625,Normal
Ring,Pure Silver,Raw Casting,0.9110347792632953,0.3784276653563873,0.5261293932610924,0.37183854187908183,0.11288588410205765,Scratch
Necklace,Silver Alloy,Final Product,0.5367592851827335,0.5587033730292381,0.6067416383758478,0.9171565553043192,0.914364922880012,Normal
Bracelet,Pure Silver,Polished,0.8899992116279596,0.4461230117489373,0.9708292581707342,0.20557283745526234,0.6968242242996068,Scratch
Ring,Silver Alloy,Final Product,0.47214474421210195,0.15153920071849156,0.5414643336470295,0.7408698459497726,0.38984479842623954,Normal
Ring,Pure Silver,Polished,0.8590793946449002,0.22928086079433294,0.9798354286574418,0.9925875428767054,0.13968215330978684,Scratch
Ring,Silver Alloy,Final Product,0.5416979660822919,0.12393205768966815,0.8900193068115201,0.854059370410833,0.33626686908256176,Normal
Pendant,Pure Silver,Raw Casting,0.7419776522917672,0.5534025084821487,0.38487675453634884,0.8626353250848385,0.507872401430162,Normal
Ring,Pure Silver,Final Product,0.46774204753481274,0.2575103901726517,0.49142368481273846,0.442030748655471,0.9508824017196177,Normal
Ring,Silver Alloy,Final Product,0.8870232088621889,0.7624362928008956,0.4510309916240307,0.9762089688107886,0.5618938096788082,Scratch
Earring,Silver Alloy,Raw Casting,0.5056429828844212,0.9953299396576176,0.2192209136750253,0.3165873676552221,0.18665275864393271,Normal
Bracelet,Pure Silver,Raw Casting,0.17197579286315073,0.699995099907987,0.23113116855387822,0.5936944322801735,0.8234605229957653,Normal
Necklace,Silver Alloy,Polished,0.2295534730802541,0.4014399257702371,0.5292574740967072,0.5846953890203279,0.5243545444346178,Normal
Necklace,Silver Alloy,Polished,0.7105994518317621,0.8282292226534196,0.14028117682790953,0.4108152068883284,0.5408868742337182,Normal
Necklace,Silver Alloy,Polished,0.21933027864649735,0.7640031731009894,0.9299436577850417,0.6396338562260707,0.27086074787478814,Normal
Necklace,Pure Silver,Polished,0.5760713914584058,0.974472933266105,0.2716586382844862,0.2978438234901123,0.991205994890219,Crack
Necklace,Pure Silver,Polished,0.4815402769209376,0.7904586445230717,0.8520650560478243,0.5514149362557726,0.6840031346325788,Normal
Earring,Pure Silver,Final Product,0.2715071295540435,0.25283146884499197,0.4093517387970407,0.5560994138300274,0.34873847255775714,Normal
Necklace,Pure Silver,Polished,0.3664451419912579,0.2654161932704617,0.7623637689872335,0.19703582171548595,0.469338545715976,Crack
Earring,Silver Alloy,Polished,0.8493979138933987,0.8098697366106626,0.28485252964899804,0.9278019092911379,0.9037308909008256,Scratch
Pendant,Silver Alloy,Final Product,0.9897738666743848,0.11877275552536665,0.7636061912527666,0.9209928271924256,0.2741408783599723,Scratch
Ring,Silver Alloy,Polished,0.8354064863040718,0.747148995587576,0.9923242514187781,0.34536317255134863,0.9908241140211722,Scratch
Pendant,Silver Alloy,Final Product,0.560695018061813,0.9638039612447625,0.7989560016061523,0.1014139100676626,0.4592908492888137,Crack
Ring,Pure Silver,Raw Casting,0.2581353359033386,0.647595543773562,0.9133660678108682,0.996295784137053,0.3259180490163066,Normal
Pendant,Pure Silver,Polished,0.12453043858018281,0.2686791240656562,0.6980194733391044,0.6567328975809373,0.17532693806923497,Normal
Necklace,Silver Alloy,Final Product,0.7615902112654144,0.16646489675744947,0.48881543281903916,0.9000274350003656,0.7889617025010746,Normal
Pendant,Pure Silver,Polished,0.17067114897684682,0.8196988018406481,0.8688604197335805,0.3440382417825771,0.28105658642500636,Normal
Bracelet,Pure Silver,Polished,0.35822573708772365,0.62871632380843,0.8056870484952243,0.1902325546545372,0.8966422343720237,Crack
Pendant,Silver Alloy,Polished,0.6103955866583293,0.1083464512346186,0.5184776666265388,0.10130223291381868,0.9694730458863433,Crack
Bracelet,Pure Silver,Polished,0.4668628207058023,0.916606804827297,0.8450183710445028,0.7090436119019334,0.22009878150576143,Normal
Earring,Silver Alloy,Final Product,0.365655973193733,0.3317972836279712,0.39213468123208695,0.9920524693064944,0.5154658283067343,Normal
Earring,Pure Silver,Polished,0.5414972282316803,0.2588953501587178,0.727283332654964,0.8504381393401987,0.21877845915918592,Normal
Earring,Silver Alloy,Polished,0.5957275402666964,0.3853109901001177,0.16295400671943977,0.32570190144389277,0.19427316096719208,Normal
Ring,Pure Silver,Raw Casting,0.7881574514110895,0.2116096267990955,0.7273741144895053,0.31069135748917265,0.3146433088433799,Normal
Necklace,Pure Silver,Final Product,0.9169162841265717,0.7672059559967441,0.7593563796801186,0.2020763002673871,0.6386629889361665,Scratch
Bracelet,Pure Silver,Final Product,0.22036185624207377,0.15755375566648383,0.4702560724553041,0.14390645264671847,0.8568146259797693,Crack
Bracelet,Silver Alloy,Raw Casting,0.8345880901337354,0.3869509075508727,0.677467522014087,0.5119547220473718,0.5008478652107148,Scratch
Bracelet,Silver Alloy,Raw Casting,0.7925795664929193,0.3320348238297366,0.9914071789418445,0.2809795238434726,0.36019868799584676,Crack
Earring,Pure Silver,Polished,0.49755527638800134,0.7248990531805881,0.5913505420403239,0.3328419691920803,0.12176243339914596,Normal
Bracelet,Silver Alloy,Raw Casting,0.2924088853360609,0.13034394436026572,0.8311431458048477,0.31163335949599147,0.4334601993609497,Normal
Necklace,Silver Alloy,Polished,0.13738094928328567,0.8516700124242433,0.8306128337390583,0.8678300248483265,0.8092755228259415,Normal
Ring,Silver Alloy,Raw Casting,0.2936708078732269,0.8187050597301886,0.7590121002927511,0.30199090516274874,0.4888058083372252,Normal
Necklace,Pure Silver,Polished,0.7368883401503878,0.442456215973696,0.28330814101957447,0.8370868522954054,0.8794314554308291,Normal
Earring,Pure Silver,Final Product,0.23498775957815463,0.9598609512857614,0.981980002636128,0.17950475625592016,0.2587039771150916,Crack
Pendant,Pure Silver,Polished,0.6747137653940908,0.5476900775072028,0.9105128421889314,0.5225909356252906,0.7555967508603403,Normal
Ring,Pure Silver,Polished,0.657689929289329,0.4907670778200045,0.2877597287062742,0.20273074406589203,0.7338026565181335,Crack
Necklace,Pure Silver,Raw Casting,0.18241468271014488,0.4596435964539519,0.38843887477485894,0.7038388141265304,0.5311286890653413,Normal
Earring,Pure Silver,Final Product,0.1924736568951255,0.6203634406679183,0.23044828907020906,0.9050610109484625,0.1230412841739994,Normal
Pendant,Silver Alloy,Raw Casting,0.9577329027199183,0.8662953142590127,0.6333202730262196,0.56685525103104,0.5837004493304196,Scratch
Bracelet,Pure Silver,Final Product,0.3287806104970416,0.11499050643918048,0.44675518281129656,0.1888136516522253,0.9599320271519309,Crack
Bracelet,Silver Alloy,Final Product,0.7884298264665289,0.15161133397148807,0.6755703081967521,0.8695427205319234,0.2929534429878755,Normal
Bracelet,Pure Silver,Final Product,0.32418880131786926,0.22900313857170032,0.1592583127557825,0.36072179495455703,0.7789797704738193,Normal
Bracelet,Silver Alloy,Raw Casting,0.826979359527739,0.46584418363235336,0.5558033300736387,0.3556166511698152,0.2231355448973201,Scratch
Necklace,Silver Alloy,Raw Casting,0.8852772384427897,0.4605269462398689,0.2609871427269018,0.4064056950673258,0.5869615564456204,Scratch
Bracelet,Pure Silver,Polished,0.8360243004724497,0.3015581979722187,0.8235517447106302,0.8138331186190856,0.15914614684862646,Scratch
Earring,Pure Silver,Polished,0.14887930828373203,0.9267866074647063,0.27385793254532553,0.3241369969350152,0.5553813267230382,Normal
Pendant,Silver Alloy,Polished,0.6530579214470209,0.5281658130178022,0.27472418282590017,0.48124100056014385,0.6532054079351882,Normal
Necklace,Pure Silver,Polished,0.9469760790255053,0.28590027657574346,0.9129020941850396,0.44516391329610006,0.8464348162988335,Scratch
Pendant,Silver Alloy,Final Product,0.40609496139832924,0.1387419540180327,0.9479646910336704,0.23985055163730937,0.5945021364464232,Crack
Pendant,Pure Silver,Final Product,0.4282789718567841,0.9533872886923854,0.5549442215422967,0.21812359400030282,0.12542081984377043,Crack
Bracelet,Silver Alloy,Final Product,0.9289921553859828,0.36585821459270806,0.1098974216012722,0.1127950480383264,0.9603282136650936,Scratch
Earring,Silver Alloy,Final Product,0.13662100247257475,0.3699047689775745,0.7141537147510313,0.38815814904804746,0.11582764050746984,Normal
Ring,Pure Silver,Final Product,0.6436732406536426,0.6944723622002793,0.7539037736389484,0.448455452469932,0.7414029642644698,Normal
Necklace,Pure Silver,Final Product,0.879504676042873,0.2544296230667993,0.36641849087721534,0.9209179251110649,0.39868914675482015,Scratch
Pendant,Pure Silver,Polished,0.2583028313014371,0.5918444283894075,0.5491548824601004,0.22779567831298758,0.17371998308685155,Crack
Ring,Silver Alloy,Raw Casting,0.8846777069577216,0.2855660532000706,0.4374921904326545,0.3546240676319382,0.6369627960646905,Scratch
Earring,Pure Silver,Polished,0.45653265111008334,0.39418472339246224,0.6443937436932132,0.3631757626199795,0.6377049619989976,Normal
Bracelet,Silver Alloy,Raw Casting,0.623831709933183,0.15823613736398032,0.9782674368469709,0.6199269564186674,0.43858098988946215,Normal
Necklace,Silver Alloy,Raw Casting,0.8326468824514056,0.2338037650970477,0.6439993723197013,0.756727571902131,0.9031907651628094,Scratch
Bracelet,Silver Alloy,Final Product,0.12395476024829608,0.12288255794184076,0.3770353532807932,0.5062852479603069,0.5099357862821434,Normal
Earring,Silver Alloy,Raw Casting,0.5176073217422439,0.6706227752044306,0.141588545168284,0.6775844918612506,0.21440814586944462,Normal
Bracelet,Silver Alloy,Raw Casting,0.398162362586703,0.3662333428959518,0.9337674328292443,0.6169554324751294,0.8930064367152415,Normal
Pendant,Pure Silver,Final Product,0.9690167331652078,0.6147084302038193,0.9535913585337922,0.9047140738681805,0.8597974838461887,Scratch
Pendant,Silver Alloy,Raw Casting,0.21309914696410331,0.9384351552193473,0.5058310128200716,0.13137691716454925,0.2689136825808567,Crack
Ring,Pure Silver,Final Product,0.8629825951744414,0.9807250223792713,0.7485826994554672,0.4519559023047144,0.3778347985275372,Scratch
Earring,Pure Silver,Raw Casting,0.7182235639102944,0.5592645169446988,0.3321852762879787,0.7168723166120836,0.7322307930182773,Normal
Necklace,Silver Alloy,Final Product,0.311758966925305,0.8695380704391603,0.7578995577776604,0.3805882786685142,0.5637083364131962,Normal
Bracelet,Silver Alloy,Final Product,0.7836162503410495,0.8916826402727183,0.7051715370843732,0.5822632110905274,0.47704458292742913,Normal
Earring,Pure Silver,Polished,0.8172718796036693,0.9676928510265639,0.158549088388858,0.9778078489400601,0.20577651866366242,Scratch
Bracelet,Pure Silver,Polished,0.46174265046002905,0.1313809219517466,0.7041639229560802,0.7036773349647425,0.37586558198374764,Normal
Pendant,Pure Silver,Polished,0.9723131716927373,0.7100933513650312,0.648886051792842,0.25777981120876675,0.7352975839298727,Scratch
Bracelet,Silver Alloy,Raw Casting,0.9912889160253453,0.823950932555269,0.4696977880393248,0.6767033913035754,0.8948479836919665,Scratch
Pendant,Pure Silver,Final Product,0.4916100315625752,0.5483737738228552,0.723127242353519,0.1586293408372788,0.7426956087298944,Crack
Pendant,Pure Silver,Polished,0.13787635641505122,0.5925981020041158,0.7009720713183367,0.46136286564121487,0.7400842866284615,Normal
Bracelet,Silver Alloy,Final Product,0.5292767245292447,0.9795804493389776,0.9821378790641114,0.6851931342441836,0.5425765694914813,Normal
Pendant,Silver Alloy,Raw Casting,0.8882000560695079,0.4564554358012881,0.8850359988273376,0.6333706491172019,0.9525388183098356,Scratch
Pendant,Silver Alloy,Final Product,0.4313624567964315,0.25598307178680824,0.783703931731279,0.27568321489172276,0.20157188592455338,Crack
Bracelet,Silver Alloy,Polished,0.7920980170902292,0.9457342679558604,0.6390063159830398,0.9677494937466418,0.7429908740714962,Normal
Ring,Pure Silver,Raw Casting,0.3693273694828024,0.1944423168955623,0.39282959841365994,0.11012064702247636,0.983736763487297,Crack
Earring,Silver Alloy,Final Product,0.6996724818191518,0.475213054030715,0.35764158880237473,0.3304416371964498,0.709116019179218,Normal
Earring,Silver Alloy,Final Product,0.8362986994251009,0.18046265287009794,0.7390714514469472,0.7929098598430645,0.7922566702218807,Scratch
Ring,Silver Alloy,Raw Casting,0.7226280671289151,0.40788653397590613,0.4831413642427377,0.473786890763513,0.22114957581647252,Normal
Pendant,Silver Alloy,Final Product,0.48739062186002857,0.5177036199514861,0.9452204374799515,0.9116368321219835,0.5841994549275321,Normal
Earring,Silver Alloy,Final Product,0.6721125475869905,0.7283410775411546,0.5514261351166555,0.8559814569654154,0.34877807866461524,Normal
Earring,Silver Alloy,Final Product,0.4121123976125345,0.45566222839531045,0.46945247143711777,0.20228803743281548,0.3808593272541333,Crack
Pendant,Pure Silver,Raw Casting,0.9735829432867859,0.15574089071945976,0.5412920731083024,0.9092665196465491,0.2601700195356538,Scratch
Earring,Pure Silver,Polished,0.248283849027163,0.41908605959055545,0.22497690978623713,0.6385946429670822,0.10068665965109985,Normal
Earring,Pure Silver,Polished,0.9115532580819831,0.5874826261241597,0.21471916567753746,0.23582885260125855,0.5772933447961145,Scratch
Earring,Pure Silver,Final Product,0.3350480117844267,0.9698029451420273,0.29176239183857217,0.6163264909943499,0.9961508640524884,Normal
Earring,Pure Silver,Final Product,0.7854561163316871,0.6820925229522415,0.2582243764139738,0.9225971914078536,0.8803227778966625,Normal
Bracelet,Silver Alloy,Polished,0.8685080673751492,0.38673536700803635,0.9343630021666376,0.3520420464483981,0.3547075790069779,Scratch
Earring,Silver Alloy,Polished,0.5368473301922577,0.44398236385345735,0.8950134321623167,0.3497789676915435,0.9490225178725754,Normal
Bracelet,Pure Silver,Polished,0.12969021598489533,0.4886163881960056,0.9585041945631707,0.4282101869873949,0.8487863486114334,Normal
Bracelet,Pure Silver,Final Product,0.538974359825179,0.7329198412099079,0.9902488166219122,0.906636900564326,0.9315693376492051,Normal
Earring,Pure Silver,Polished,0.8345119225275458,0.5848066142119034,0.4031268153604538,0.13572638200453555,0.8960214332820153,Scratch
Pendant,Silver Alloy,Final Product,0.36454766139575,0.9167774108386135,0.4304288452337047,0.9999818851223973,0.1719571726064655,Normal
Ring,Silver Alloy,Final Product,0.5967386440082894,0.18942185431522324,0.26442822872993044,0.9438954283891884,0.9636049090450649,Normal
Bracelet,Silver Alloy,Raw Casting,0.9081754017502135,0.9633314140689896,0.8870044640018087,0.41491798062025453,0.5417463113699091,Scratch
Bracelet,Pure Silver,Final Product,0.28612056086774207,0.4475466241109415,0.2863842905645949,0.2599487736895908,0.9176047034080796,Crack
Bracelet,Pure Silver,Final Product,0.2462305508568713,0.55401384370611,0.9597231995842983,0.3569056647302101,0.21825351795010633,Normal
Necklace,Silver Alloy,Final Product,0.5894345730233785,0.475923893173683,0.9182655203748231,0.20095762918998733,0.4903614738390102,Crack
Ring,Silver Alloy,Polished,0.6680617575427997,0.21101851081651007,0.31302998011596095,0.29889696225458157,0.12033157880553311,Crack
Necklace,Pure Silver,Polished,0.7329339300613413,0.1330129878460806,0.8469039514683939,0.9824408492981481,0.6930686420577806,Normal
Ring,Silver Alloy,Polished,0.46316463512813244,0.9293960115501657,0.7498383251358699,0.33817428693087875,0.1081635275251443,Normal
Necklace,Pure Silver,Polished,0.4351485822898007,0.455503361068228,0.359515615095356,0.3979215366058486,0.4182865173352629,Normal
Earring,Pure Silver,Raw Casting,0.8394282364856812,0.4434808666116453,0.1666283906406545,0.6670299231192068,0.5009726329242253,Scratch
Earring,Pure Silver,Final Product,0.574017657438596,0.15195404088249773,0.5822917954164958,0.7524773009549702,0.12153527272488977,Normal
Earring,Silver Alloy,Final Product,0.5146300439335666,0.7979040122463754,0.3075286333059374,0.17387957334091603,0.3685350550769645,Crack
Necklace,Silver Alloy,Raw Casting,0.6694244949794944,0.3224834975345165,0.7622496553234912,0.7820577968199293,0.5663369113631522,Normal
Bracelet,Pure Silver,Final Product,0.41721956464196264,0.883584819879092,0.6559286653333941,0.5964340849520394,0.9971316618803701,Normal
Necklace,Pure Silver,Raw Casting,0.17831304769226541,0.1652667883313817,0.4695459008499445,0.405662418811932,0.35567047122013495,Normal
Pendant,Pure Silver,Final Product,0.3514111263361428,0.4441446760680897,0.35358704850064293,0.2621218492114958,0.2149917540475907,Crack
Bracelet,Pure Silver,Final Product,0.9989867368327033,0.4544413759991781,0.5970788036726523,0.32081989652756115,0.4227348360078429,Scratch
Ring,Silver Alloy,Raw Casting,0.4227369424320282,0.9911191445026608,0.706610832566126,0.6261702319504506,0.42494362391367035,Normal
Earring,Silver Alloy,Final Product,0.23676391668269714,0.24922971033146718,0.8884477506277242,0.9689550569394899,0.23544394405485083,Normal
Bracelet,Silver Alloy,Raw Casting,0.337615054634251,0.3028899971113226,0.4982926446203113,0.2344219682909162,0.7757743924456091,Crack
Pendant,Pure Silver,Raw Casting,0.774689299906482,0.9352309022824629,0.43592997689757607,0.38046029616907195,0.9262487237729593,Normal
Necklace,Silver Alloy,Polished,0.926574888226585,0.8379120275420827,0.8373232892874476,0.8987410119814512,0.6856745133478516,Scratch
Necklace,Silver Alloy,Polished,0.22162921816113962,0.25646699960873287,0.17309440411663052,0.9162242485505455,0.14673225727106937,Normal
Bracelet,Pure Silver,Raw Casting,0.5307940615279503,0.6473502229988617,0.7408526742877316,0.19074472273456128,0.11066845975129969,Crack
Pendant,Silver Alloy,Final Product,0.5013777469856918,0.21568866230343742,0.9036661388398615,0.36467167525701516,0.14498261540642146,Normal
Earring,Silver Alloy,Raw Casting,0.5101836555475529,0.7545051005583908,0.678335915675781,0.2074300246267794,0.6994455773813106,Crack
Earring,Silver Alloy,Final Product,0.7522039930365375,0.5375129479586576,0.16837746312618523,0.8484416151116194,0.1426988257901732,Normal
Ring,Silver Alloy,Final Product,0.7956556635870013,0.4322991458635862,0.3678117636437588,0.6830724442795262,0.9988191575188116,Normal
Bracelet,Silver Alloy,Final Product,0.5709446457343598,0.7628823167876273,0.9561257034421875,0.9206472137782682,0.947825597234485,Normal
Earring,Silver Alloy,Final Product,0.9146742564676522,0.488826895172615,0.35017045817717807,0.7312277080910434,0.36823892458326846,Scratch
Ring,Silver Alloy,Raw Casting,0.26707654969990074,0.8886424932224151,0.5043850906936665,0.7642658732528516,0.2995250027546806,Normal
Bracelet,Silver Alloy,Final Product,0.8190032805466124,0.8248653823103588,0.4589972145050172,0.7401043263905739,0.8926641423930612,Scratch
Pendant,Pure Silver,Polished,0.5450239791654875,0.8576733151894488,0.24427987365996515,0.542133670540127,0.42784030936218365,Normal
Necklace,Pure Silver,Polished,0.9150203102291875,0.18981837284891404,0.4790897375450154,0.19160521913439973,0.3564851870498079,Scratch
Earring,Pure Silver,Final Product,0.617320810655002,0.33395100786463816,0.9722474409616315,0.4939888624760783,0.2960497922861095,Normal
Necklace,Silver Alloy,Raw Casting,0.6802864876981896,0.4822301039855552,0.7324454117011934,0.5084710077975154,0.8298857154257586,Normal
Earring,Silver Alloy,Polished,0.497476944043013,0.29557953508623136,0.4840394355471316,0.6335094817345289,0.41728461965111574,Normal
Bracelet,Silver Alloy,Polished,0.11944575863104848,0.34953998443707934,0.7612394571574845,0.3694450601415976,0.8180792429020406,Normal
Bracelet,Pure Silver,Polished,0.7845529760341325,0.9207921520184712,0.9999488659977251,0.7161109040218407,0.44073238010793814,Normal
Bracelet,Pure Silver,Polished,0.26849538438641773,0.45371461147246106,0.13783302014397286,0.24517984746003332,0.9704802845484227,Crack
Earring,Pure Silver,Polished,0.6783422389767471,0.19929341105260986,0.2211970911531136,0.9249851526638702,0.2982875806431002,Normal
Necklace,Silver Alloy,Raw Casting,0.944296419449677,0.5508436447158747,0.4782917239122365,0.9864116775529519,0.5394151500751716,Scratch
Ring,Pure Silver,Polished,0.7383525643988014,0.13777147586216093,0.9869273336950309,0.4499590794745181,0.27580329969544015,Normal
Bracelet,Pure Silver,Raw Casting,0.8311195961172422,0.45374576038700665,0.4220443078101307,0.6119495452142615,0.4346976393119093,Scratch
Bracelet,Pure Silver,Raw Casting,0.6961319134866493,0.5787244742417517,0.9790195305554051,0.3728037579551755,0.6804830900097594,Normal
Ring,Silver Alloy,Final Product,0.6434872012943896,0.673857311919382,0.7026909986042023,0.5304468965358891,0.8886417271596081,Normal
Ring,Silver Alloy,Final Product,0.29560672028098667,0.36754499981286193,0.9503671255484029,0.38467455169853715,0.11396014486323763,Normal
Bracelet,Pure Silver,Final Product,0.7608896938638877,0.5637418299494039,0.19434500811750755,0.6082398814521203,0.49312835779441255,Normal
